site_no,lat,long,drainage_area_km2,huc_cd,huc_region,station_nm,state_cd,altitude_m,dam_closure,closure_year,concave_convex,sampling_start,sampling_end,breakpoint,slope_low,std_err_low,p_low,slope_high,std_err_high,p_high,slope_diff_p,concave_not,1 yr,2 yr,5 yr,10 yr,25 yr,50 yr,100 yr,200 yr,break_2yr_ratio
01594670,38.58400965,-76.6052365,24.294088471800002,02060006,02,"HUNTING CREEK NEAR HUNTINGTOWN, MD",24,3.048,No_closure,NA,concave,1989,1998,-0.633786,0.7011099790681138,0.09467556526071488,6.104902259219756e-10,1.8002324049165996,0.056858608979277386,1.1728685497747745e-87,1.2300011084578484e-23,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01594710,38.4770678,-76.7352426,8.4433612386,02060006,02,"KILLPECK CREEK AT HUNTERSVILLE, MD",24,15.24,No_closure,NA,convex,1986,1997,0.424656,2.3581486660485362,0.04890784208631089,7.150935564596693e-161,-0.44577714370780536,0.32463816345899316,0.1751788704479693,6.6704390559253446e-18,convex or no inflection,2.2023308106822634,4.568231415826846,5.9491070993296775,6.829547951599172,7.9119353893493285,8.700810572021156,9.47575094864263,10.24874182723756,0.5819797905308918
01594780,38.56123264,-76.5107869,NA,02060004,02,"AGRICULTURAL RUNOFF SITE NEAR ST. LEONARD, MD",24,NA,No_closure,NA,convex,1986,1994,-1.80465,1.671987465422667,0.12195043039366642,3.5828029724793635e-26,0.8861222127324647,0.5085933215354764,0.08895362734847678,0.06647333647007855,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01595300,39.36676569,-79.17892449,110.33349348600001,02070002,02,"ABRAM CREEK AT OAKMONT, WV",54,560.832,No_closure,NA,concave,1980,2019,-0.456165,0.7936414962810473,0.326833110383921,0.02733426450499855,2.3184877356661415,0.049877654222686175,1.1315180932594928e-99,1.992898433171116e-6,concave,25.890300880710328,33.16930759722365,54.44211922382108,82.29034877141008,145.67701840244783,227.0075884061685,355.9473927727639,561.2834885633882,0.010546262920908647
01595500,39.39388889,-79.1816944,582.7473247500001,02070002,02,"NORTH BRANCH POTOMAC RIVER AT KITZMILLER, MD",24,479.06940000000003,No_closure,NA,concave,1980,1980,1.64028,1.7417638985621913,0.06013550809379905,1.6784572162301787e-76,3.648378167741721,0.5330874608337597,1.3180740795408155e-4,1.8970289392020618e-4,concave,108.3076387093058,216.26484367266096,348.8277139690582,474.666799252807,690.4337428534701,902.8518640677984,1170.2945382675177,1506.0223744117789,0.20197335254420762
01597000,39.50138889,-79.15875,43.252801437,02070002,02,"CRABTREE CREEK NEAR SWANTON, MD",24,465.92947200000003,No_closure,NA,concave,1980,1981,0.119256,1.6125133697508927,0.04825307111648554,3.0174788060610876e-125,2.49959473097141,0.196614144349045,1.5741038889425645e-23,5.886262868012759e-6,concave,5.412934355713592,13.508718381184233,23.523248925981314,33.20690372481281,50.07168967209029,66.93936316807044,88.35975390064958,115.58118088589514,0.0974185928210084
01601000,39.81202897,-78.7164072,378.13826406000004,02070002,02,"Wills Creek below Hyndman, PA",42,272.299176,No_closure,NA,no inflection,1951,1967,-0.757906,1.959038116032803,4.2756661181239365e-4,0,1.9978133169394803,1.929818235159487e-5,0,0,convex or no inflection,49.44424299800149,136.98480104975712,202.10476590129565,248.81123817014318,311.52282404436363,360.78602834045927,412.351144916478,466.36980497786647,0.0012747400086853375
01603000,39.62180556,-78.7734167,2271.4195724700003,02070002,02,"NORTH BRANCH POTOMAC RIVER NEAR CUMBERLAND, MD",24,178.176936,Pre_dam,1981,concave,1965,1981,1.55465,0.9318927355682576,0.014340801053175926,0,2.1780440023909367,0.032740288057317844,0,1.3112437162210756e-266,concave,211.02660418873606,449.58658480197715,733.6558982584049,999.4088541101004,1451.7947328739804,1892.3883511405347,2441.9263330612926,3129.364284466233,0.07976946074241326
01603000,39.62180556,-78.7734167,2271.4195724700003,02070002,02,"NORTH BRANCH POTOMAC RIVER NEAR CUMBERLAND, MD",24,178.176936,Post_dam,1981,concave,1982,1982,1.58255,0.9762976382504689,0.07473929708386999,1.7425720620223844e-30,2.251818908815303,0.13011275573599468,7.828468054734031e-31,9.431719251256598e-18,concave,211.02660418873606,449.58658480197715,733.6558982584049,999.4088541101004,1451.7947328739804,1892.3883511405347,2441.9263330612926,3129.364284466233,0.08506220886794671
01604500,39.44314946,-78.8219649,572.38737231,02070002,02,"PATTERSON CREEK NEAR HEADSVILLE, WV",54,190.435992,No_closure,NA,concave,1961,2019,0.395905,1.1502505532785237,0.11356900542954276,2.1711103632502047e-17,2.155094286761447,0.09204855544792055,3.3915955872020727e-49,3.1289265858664626e-12,concave,20.148766775505702,108.023243494274,186.79555602124796,245.55322400609964,325.8370722103091,389.1783614023983,454.9680166568243,523.7417192804651,0.023034977202922358
01608500,39.44703879,-78.6541817,3783.97262871,02070001,02,"SOUTH BRANCH POTOMAC RIVER NEAR SPRINGFIELD, WV",54,171.117768,No_closure,NA,concave,1961,2019,1.31338,1.2965533698179112,0.12913679184297,2.1041772217575644e-16,2.446470769537155,0.0871110070701612,1.6001655725292582e-63,7.790795248218712e-14,concave,201.05063743608198,642.6570891195319,1198.2081382358774,1740.5434461572531,2691.6105213365304,3642.5589748513157,4852.132191896154,6383.861146889971,0.032018478999065673
01610200,39.05510757,-78.725017,401.44815705,02070003,02,"LOST RIVER AT MCCAULEY NEAR BAKER, WV",54,383.846832,No_closure,NA,concave,1976,1980,0.765344,1.0736411689881418,0.19944426475776897,3.2458701610683223e-6,2.3488261280560705,0.10248234859099038,1.2580291457574715e-38,6.469714294973919e-9,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01611500,39.5823158,-78.3097312,1748.24197425,02070003,02,"CACAPON RIVER NEAR GREAT CACAPON, WV",54,139.17168,No_closure,NA,concave,1961,2019,1.07189,1.4043440408231351,0.1290796838188332,3.208018767950998e-20,2.677252993913394,0.09234291640161504,1.0610509972231893e-67,5.271847480981651e-16,concave,69.8645739515214,371.3101969466954,679.7619371983894,932.3799592019492,1305.7923593892015,1623.2293367590487,1973.4073301908597,2361.5208622979376,0.03177994373586794
01613030,39.6405833,-78.2189444,17.508319623600002,02070004,02,"WARM SPRINGS RUN NEAR BERKELEY SPRINGS, WV",54,166.116,No_closure,NA,concave,2012,2019,-0.841901,0.8490876767467231,0.3568662606960121,0.02185468884869912,2.354071843397558,0.09033203109544008,2.6700665820650942e-42,2.1729019682526125e-5,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01614000,39.51204187,-78.0372224,608.6472058500001,02070004,02,"BACK CREEK NEAR JONES SPRINGS, WV",54,126.75108000000002,No_closure,NA,concave,2012,2019,0.438418,0.7126920936874755,0.15825795959947497,4.273215881159479e-5,2.4004688844740487,0.08121271911024588,2.322110311806637e-42,1.173941216741626e-21,concave,29.589498750930865,177.4806720180063,285.61784108693524,354.2327422934506,435.2141447134603,490.9565744548706,542.8249637620584,591.199467489371,0.015462045094014634
01614500,39.71638889,-77.8247778,1279.4541263400001,02070004,02,"CONOCOCHEAGUE CREEK AT FAIRVIEW, MD",24,119.234712,No_closure,NA,concave,1949,2019,1.27458,1.536708544105387,0.030217369089908838,0,2.157919302244227,0.0323074171211922,0,4.253025085071868e-45,concave,82.84709421297225,220.1755597591232,333.7299132182935,420.36651429716693,543.5352540467148,645.7148674977784,756.5899047120942,877.688309155635,0.08546944637900757
01616400,39.334625,-78.0534361,47.655781224,02070004,02,"MILL CREEK AT BUNKER HILL, WV",54,168.24960000000002,No_closure,NA,concave,2012,2019,-0.251798,1.4450292313178046,0.1754552973256365,5.561764418358002e-12,2.015714952973159,0.150469776706757,4.152704681033819e-19,0.006774480731942435,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01616500,39.42371047,-77.9386084,707.0667540300001,02070004,02,"OPEQUON CREEK NEAR MARTINSBURG, WV",54,107.999784,No_closure,NA,convex,1961,2019,0.339253,-1.0767894437476462,2.585712458087589,0.6826222060033948,2.2365357025576116,0.06108460098391189,2.834192645369443e-96,0.10008981637459033,convex or no inflection,28.474957850189604,132.17552264292533,237.46310664399186,324.8017675384565,455.6984116943839,568.4971689235584,695.2300902605389,836.889355438324,0.01652349691322224
01618000,39.4347222,-77.80138889,15418.199218830001,02070004,02,"POTOMAC RIVER AT SHEPHERDSTOWN, WV",54,85.423248,No_closure,NA,concave,1979,2002,2.37392,1.4053044945832398,0.1344493210647135,1.592805007173666e-17,3.0228703541579236,0.15877706881493067,2.293126617889702e-19,3.780944399194074e-15,concave,752.3097698120133,2075.0033750329726,3273.3747577421987,4240.841173299699,5673.159990106466,6907.894152682694,8294.797715957033,9857.7239401923,0.11399903959539062
01618100,39.4830833,-77.8318333,41.180810949000005,02070004,02,"ROCKYMARSH RUN AT SCRABBLE, WV",54,110.35588800000001,No_closure,NA,convex,2011,2019,-0.0614813,2.2488532464343574,0.2001863941699016,2.103447462175095e-20,0.774709907893093,0.5366754059168429,0.17087257576745618,0.005032430850157575,convex or no inflection,0.3017354415073737,1.6353919174442137,2.759547574363645,3.5625239685205763,4.617165670456068,5.42333359455623,6.234757049119992,7.05637635186292,0.5307583716056403
01621050,38.48679008,-78.96030749,37.036829973,02070005,02,"MUDDY CREEK AT MOUNT CLINTON, VA",51,414.592008,No_closure,NA,no inflection,1993,2018,-1.04521,1.54073922040569,0.3411573750788452,4.3665260033382863e-5,1.964897746545633,0.07335566210302658,5.734230962681218e-62,0.11208551540868686,convex or no inflection,1.0664501668941744,17.697070929932085,42.22339053111841,64.55220784953265,99.3323942524166,129.79419031137198,163.6438430805781,201.02814369319694,0.0050920025029097355
01631000,38.91400059,-78.21083388,4232.04057174,02070005,02,"S F SHENANDOAH RIVER AT FRONT ROYAL, VA",51,142.929864,No_closure,NA,concave,1953,2018,1.42866,1.6484419159199621,0.07579873992163345,7.084207496520565e-85,2.6887410242682916,0.041302683559446635,3.001927786973e-311,9.524759109846645e-34,concave,117.79483444603218,586.7075689764757,1119.3483572512257,1592.493588775144,2345.0050060034364,3026.884646922756,3826.0068387270153,4757.117354299878,0.04573390749768512
01632900,38.69345016,-78.6427935,242.422887096,02070006,02,"SMITH CREEK NEAR NEW MARKET, VA",51,268.48003200000005,No_closure,NA,concave,2010,2018,0.316405,1.6397283629211519,0.19846248276632933,1.2565197168792489e-12,2.6803536731919206,0.1204339692044451,8.975669522390328e-35,3.686335540762505e-6,concave,6.2673760763435995,55.310157421298264,112.52499982339474,160.4287936528977,231.5266942806786,291.50580487063286,356.954039483202,428.44407867109993,0.0374627889314767
01634000,38.9767759,-78.3361152,1994.2908447000002,02070006,02,"N F SHENANDOAH RIVER NEAR STRASBURG, VA",51,150.38832,No_closure,NA,concave,1956,2018,1.06204,1.3142715035288466,0.09313326538523539,8.878248657411851e-38,2.5273503345053743,0.05403903417977178,1.7242157386876004e-142,9.651047474884753e-30,concave,82.7028796417189,313.8505934158664,592.1080733045233,854.5618522595618,1298.2640570838762,1727.561896746943,2256.626703104622,2906.01445492452,0.036755052368379434
01636500,39.28204576,-77.7891606,7876.153842510001,02070007,02,"SHENANDOAH RIVER AT MILLVILLE, WV",54,89.135712,No_closure,NA,concave,1979,2019,1.719,0.5627112792582407,0.2658684615418887,0.037333970570196634,2.559802371994906,0.08758698251814202,5.861943826553407e-52,4.86046461704127e-13,concave,214.56847809639433,951.2280471400383,1731.727845965966,2401.5211161220445,3438.445976065373,4356.8629622538365,5414.315748660821,6626.439626131881,0.055044680206813405
01636845,39.34125,-77.6340833,10.774350537600002,02070008,02,"LITTLE CATOCTIN CREEK NEAR ROSEMONT, MD",24,125.961648,No_closure,NA,concave,2017,2019,-0.672069,1.5159337209183759,0.2529530858773006,6.418319808892886e-7,2.0145573283697447,0.054401635409962006,2.796531960334314e-85,0.026980776999956657,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01636846,39.3376111,-77.6264722,11.7844459005,02070008,02,"LITTLE CATOCTIN CREEK AT ROSEMONT, MD",24,120.63679200000001,No_closure,NA,convex,2017,2019,0.853402,1.9426096930065826,0.050065171623547046,5.86343357999251e-92,1.3198623848412288,0.2505568791008538,1.9855031403165965e-4,0.007399242459705738,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01638500,39.2735833,-77.5431111,24995.97524961,02070008,02,"POTOMAC RIVER AT POINT OF ROCKS, MD",24,60.935615999999996,Pre_dam,1981,concave,1959,1981,2.48627,1.3858063370060425,0.01891181079332057,0,2.47148568712276,0.028297218719909464,0,1.387216117448966e-223,concave,989.3067138303358,2916.631721661346,4620.41142949683,5964.2126916786665,7924.99072644824,9588.552758508073,11425.56995220886,13464.865549633416,0.10504814918051925
01638500,39.2735833,-77.5431111,24995.97524961,02070008,02,"POTOMAC RIVER AT POINT OF ROCKS, MD",24,60.935615999999996,Post_dam,1981,concave,1982,1993,2.2717,1.3546956337125535,0.03455058620940041,6.535871808333406e-261,2.38815912004485,0.02448044283282968,0,7.342599352010871e-132,concave,989.3067138303358,2916.631721661346,4620.41142949683,5964.2126916786665,7924.99072644824,9588.552758508073,11425.56995220886,13464.865549633416,0.06409415186887765
01639000,39.67905556,-77.23452778,448.06794303000004,02070009,02,"MONOCACY RIVER AT BRIDGEPORT, MD",24,103.68686400000001,No_closure,NA,concave,1990,1993,0.51820600000000006,0.7211747679612682,0.029450034641564538,2.0543867238321356e-102,2.073982000653981,0.04355386452307264,2.4094028566696374e-194,2.6663361928916564e-146,concave,113.33457784816727,251.16991288061865,345.95156127158134,412.0058913561217,499.11789047371303,566.4290252661539,636.1748056481891,708.7005396236044,0.013129203656973752
01642438,39.441,-77.26963889,146.59332702600003,02070009,02,"LINGANORE CREEK NEAR LIBERTYTOWN, MD",24,99.9744,No_closure,NA,concave,2008,2011,-0.139556,0.603124881301542,0.11465823664089458,2.508257296992314e-7,2.267621616415849,0.042427253572800847,7.389319178867034e-236,1.6346928121981744e-42,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01644291,38.94983279,-77.3730415,0.22014898935000002,02070008,02,"STAVE RUN NEAR RESTON, VA",51,111.93780000000001,No_closure,NA,no inflection,1972,1974,-2.55285,2.0270248059694196,0.03836266353335276,2.3468340192063186e-253,1.7558493116969103,0.1168759549255721,2.97153865864961e-37,0.013745184261355035,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01644295,38.95288828,-77.3674858,0.8546960763000001,02070008,02,"SMILAX BRANCH AT RESTON, VA",51,108.688632,No_closure,NA,concave,1972,1975,-1.95078,1.3308926026026333,0.018342184997220557,0,1.9957896930991794,0.04671454132560552,9.422317018420372e-163,2.300744316934896e-40,concave,0.3374789382334397,2.4807729853710367,4.917344695104133,6.9776247662509805,10.082544931609831,12.745769295149412,15.692494364079078,18.97283861309254,0.004514742404656904
01645704,38.88469518,-77.3324293,14.219034723900002,02070008,02,"DIFFICULT RUN ABOVE FOX LAKE NEAR FAIRFAX, VA",51,87.81288,No_closure,NA,convex,2008,2018,0.171433,2.4710232966103356,0.08096000315250813,1.3562041144930561e-77,1.6933858032932032,0.05384998204863614,1.3913303204905149e-90,6.341638947821037e-16,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01645745,38.90994444,-77.33775,7.7440644489000015,02070008,02,"LITTLE DIFFICULT RUN NEAR VIENNA, VA",51,74.8284,No_closure,NA,concave,2008,2018,-1.17263,0.8848673657070817,0.09384747503511831,1.0158528143119359e-13,2.366424372093077,0.10732053783068685,4.271591564236086e-26,1.347025418533029e-25,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01645762,38.90888916,-77.3382627,7.018867778100001,02070008,02,"S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA, VA",51,83.86876800000002,No_closure,NA,convex,2008,2018,-0.122857,2.488788203308531,0.05607697816531925,4.64486206641929e-131,1.79570897882844,0.0645245763665457,6.976814129304161e-73,2.585492886514662e-16,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01645784,38.93011096,-77.344985,2.0460906069000004,02070008,02,"SNAKEDEN BRANCH AT RESTON, VA",51,97.58172,No_closure,NA,concave,1974,1978,-1.71399,1.1591901682311865,0.04572017683098555,3.6229589126367416e-110,2.1109871593349387,0.028610030163559952,0,5.321511066904663e-70,concave,3.523597384110076,12.297601558997743,17.765310385834947,21.169139862679756,25.213384709312113,28.041118761922522,30.709861980411542,33.27388251716954,0.001571048462966312
01645844,38.93902778,-77.25763889,3.7554827595,02070008,02,"OLD COURTHOUSE SPRING BRANCH NEAR VIENNA, VA",51,83.88096,No_closure,NA,concave,2008,2018,-1.29757,1.1577242754515893,0.49702264834235144,0.02400822589094056,2.1134804590806966,0.11082369559034254,1.1586379752544982e-26,0.030267826266048736,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01645940,38.98516667,-77.28863889,3.5741835918,02070008,02,"CAPTAIN HICKORY RUN AT RT 681 NEAR GREAT FALLS, VA",51,67.29984,No_closure,NA,concave,2008,2018,-0.976859,1.0188762929302342,0.10995992233473564,6.690152632954872e-15,3.278342053512737,0.30063087713027287,1.5802277581818237e-8,8.420646060597015e-13,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01646000,38.97594346,-77.24581439,149.701312758,02070008,02,"DIFFICULT RUN NEAR GREAT FALLS, VA",51,46.006512,No_closure,NA,concave,2011,2018,-0.230593,1.012134573532086,0.3844052658138748,0.01430446349721677,2.413996658160989,0.05200067276771604,8.074159687668276e-80,1.5080271831306868e-4,concave,19.734599566430695,52.966191697576555,104.81435264923786,162.7094086464766,277.8071569752104,407.4367612447936,590.1049206001877,845.8860717195563,0.011102179685678856
01646305,38.95977716,-77.1756743,5.3094756255,02070008,02,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",51,54.004464000000006,No_closure,NA,convex,2008,2018,-0.0505245,2.211241887252545,0.037020495848198755,7.551018591974797e-143,1.6015091394618324,0.06043369670629056,4.1266921718129196e-70,3.8703188004425864e-18,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01646580,38.9295555,-77.1169232,29966.162432700003,02070010,02,"POTOMAC RIVER AT CHAIN BRIDGE, AT WASHINGTON, DC",51,NA,No_closure,NA,concave,1973,2019,2.37929,1.345713508807972,0.07724549893748701,1.7146041326856973e-49,2.495460921369987,0.049042135688984995,1.648938231204285e-179,1.629175180766347e-36,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01647685,39.1423296,-77.0963681,5.8274732475,02070010,02,"WILLIAMSBURG RUN NEAR OLNEY, MD",24,118.872,No_closure,NA,concave,1967,1974,-1.68954,0.9802610762630455,0.1404472591321732,2.4251619204622785e-10,2.1680368718122174,0.04467430664323203,5.280412609056592e-182,3.839553951396398e-16,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01647720,39.1164967,-77.1022014,25.200584310300002,02070010,02,"NORTH BRANCH ROCK CREEK NEAR NORBECK, MD",24,97.536,No_closure,NA,convex,1968,1994,0.60249,1.8239710142963534,0.07940384348401354,1.0293581944701102e-53,0.8788673063542276,0.35624957421132336,0.022310020298006567,0.004807360293628198,convex or no inflection,8.30175632471255,23.12550205616513,55.29182072178929,99.98284165677796,209.85207649357258,360.74173352239654,612.6150616741979,1032.5769795067945,0.17314056481352033
